ID,Filename,Utterance start time,Estimated Lexical Match,Certainty,Target Letter,Audio Quality Comment,Cluster Status,Cluster ID,curve_c,curve_m,Condition
0005_FZU,VF-001-20170310101810.wav,2,små,3.0,s,low,0,0,13.215209643976404,0.030834603802707992,3
0005_FZU,VF-001-20170310101810.wav,5,solvogn,3.0,s,low,0,1,13.215209643976404,0.030834603802707992,3
0005_FZU,VF-001-20170310101810.wav,7,,1.0,s,low,1,1,13.215209643976404,0.030834603802707992,3
0005_FZU,VF-001-20170310101810.wav,10,snaps,3.0,s,low,1,1,13.215209643976404,0.030834603802707992,3
0005_FZU,VF-001-20170310101810.wav,15,styrevogn,1.0,s,low,0,2,13.215209643976404,0.030834603802707992,3
0005_FZU,VF-001-20170310101810.wav,18,skrue,2.0,s,low,1,2,13.215209643976404,0.030834603802707992,3
0005_FZU,VF-001-20170310101810.wav,27,sovs,3.0,s,low,0,3,13.215209643976404,0.030834603802707992,3
0005_FZU,VF-001-20170310101810.wav,33,solvarm,1.0,s,low,1,3,13.215209643976404,0.030834603802707992,3
0005_FZU,VF-001-20170310101810.wav,45,skib,3.0,s,low,0,4,13.215209643976404,0.030834603802707992,3
0005_FZU,VF-001-20170310101810.wav,51,,1.0,s,low,1,4,13.215209643976404,0.030834603802707992,3
0005_FZU,VF-001-20170310101810.wav,54,solsikke,3.0,s,low,1,4,13.215209643976404,0.030834603802707992,3
0005_FZU,VF-001-20170310101810.wav,56,solsikkefrø,3.0,s,low,1,4,13.215209643976404,0.030834603802707992,3
0005_FZU,VF-001-20170310114125.wav,8,fagter,1.0,f,low,0,1,25.556569830982358,0.01389217411259471,1
0005_FZU,VF-001-20170310114125.wav,9,fagne,1.0,f,low,1,1,25.556569830982358,0.01389217411259471,1
0005_FZU,VF-001-20170310114125.wav,11,,,f,low,1,1,25.556569830982358,0.01389217411259471,1
0005_FZU,VF-001-20170310114125.wav,14,fantom,2.0,f,low,1,1,25.556569830982358,0.01389217411259471,1
0005_FZU,VF-001-20170310114125.wav,19,,,f,low,0,2,25.556569830982358,0.01389217411259471,1
0005_FZU,VF-001-20170310114125.wav,21,fisk,3.0,f,low,1,2,25.556569830982358,0.01389217411259471,1
0005_FZU,VF-001-20170310114125.wav,22,fiskestang,3.0,f,low,1,2,25.556569830982358,0.01389217411259471,1
0005_FZU,VF-001-20170310114125.wav,24,fiskehjul,1.0,f,low,1,2,25.556569830982358,0.01389217411259471,1
0005_FZU,VF-001-20170310114125.wav,27,fiskenet,2.0,f,low,1,2,25.556569830982358,0.01389217411259471,1
0005_FZU,VF-001-20170310114125.wav,29,fiskekrog,3.0,f,low,1,2,25.556569830982358,0.01389217411259471,1
0005_FZU,VF-001-20170310114125.wav,37,,,f,low,0,0,25.556569830982358,0.01389217411259471,1
0005_FZU,VF-001-20170310114125.wav,52,finansmænd,3.0,f,low,0,0,25.556569830982358,0.01389217411259471,1
0005_FZU,VF-001-20170310125920.wav,4,kammer,2.0,k,low,0,0,8.9080020346041,0.03269314833766758,2
0005_FZU,VF-001-20170310125920.wav,9,kam,1.0,k,low,0,1,8.9080020346041,0.03269314833766758,2
0005_FZU,VF-001-20170310125920.wav,11,krabat,1.0,k,low,1,1,8.9080020346041,0.03269314833766758,2
0005_FZU,VF-001-20170310125920.wav,19,kande,1.0,k,low,0,2,8.9080020346041,0.03269314833766758,2
0005_FZU,VF-001-20170310125920.wav,24,kammusling,1.0,k,low,1,2,8.9080020346041,0.03269314833766758,2
0005_FZU,VF-001-20170310125920.wav,35,klatrestativ,3.0,k,low,0,3,8.9080020346041,0.03269314833766758,2
0005_FZU,VF-001-20170310125920.wav,47,kamsteg,2.0,k,low,1,3,8.9080020346041,0.03269314833766758,2
0005_FZU,VF-002-20170310114238.wav,4,blødsøden,1.0,b,low,0,0,13.123844166622463,0.034313524301154606,1
0005_FZU,VF-002-20170310114238.wav,7,bænkebidder,3.0,b,low,0,0,13.123844166622463,0.034313524301154606,1
0005_FZU,VF-002-20170310114238.wav,10,bank,3.0,b,low,0,1,13.123844166622463,0.034313524301154606,1
0005_FZU,VF-002-20170310114238.wav,11,bil,3.0,b,low,1,1,13.123844166622463,0.034313524301154606,1
0005_FZU,VF-002-20170310114238.wav,13,bilegistrerring,3.0,b,low,1,1,13.123844166622463,0.034313524301154606,1
0005_FZU,VF-002-20170310114238.wav,15,,,b,low,1,1,13.123844166622463,0.034313524301154606,1
0005_FZU,VF-002-20170310114238.wav,18,,,b,low,1,1,13.123844166622463,0.034313524301154606,1
0005_FZU,VF-002-20170310114238.wav,30,båthorn,3.0,b,low,0,2,13.123844166622463,0.034313524301154606,1
0005_FZU,VF-002-20170310114238.wav,36,blæk,2.0,b,low,1,2,13.123844166622463,0.034313524301154606,1
0005_FZU,VF-002-20170310114238.wav,38,blækhus,3.0,b,low,1,2,13.123844166622463,0.034313524301154606,1
0005_FZU,VF-002-20170310114238.wav,55,blink,1.0,b,low,0,0,13.123844166622463,0.034313524301154606,1
0005_FZU,VF-002-20170310130033.wav,2,,,t,low,0,1,9.12612225265314,0.05173443682877136,2
0005_FZU,VF-002-20170310130033.wav,4,tændstik,2.0,t,low,1,1,9.12612225265314,0.05173443682877136,2
0005_FZU,VF-002-20170310130033.wav,9,tændstik,3.0,t,low,0,2,9.12612225265314,0.05173443682877136,2
0005_FZU,VF-002-20170310130033.wav,10,telt,3.0,t,low,1,2,9.12612225265314,0.05173443682877136,2
0005_FZU,VF-002-20170310130033.wav,15,træ,3.0,t,low,0,3,9.12612225265314,0.05173443682877136,2
0005_FZU,VF-002-20170310130033.wav,20,tollundmand,1.0,t,low,1,3,9.12612225265314,0.05173443682877136,2
0005_FZU,VF-002-20170310130033.wav,32,,,t,low,0,4,9.12612225265314,0.05173443682877136,2
0005_FZU,VF-002-20170310130033.wav,46,,,t,low,1,4,9.12612225265314,0.05173443682877136,2
0005_FZU,VF-002-20170310130033.wav,54,tommelfinger,1.0,t,low,1,4,9.12612225265314,0.05173443682877136,2
0005_FZU,VF-003-20170310102036.wav,1,majs,3.0,m,low,0,1,12.029698747826744,0.03530078096394346,3
0005_FZU,VF-003-20170310102036.wav,3,majsmel,3.0,m,low,1,1,12.029698747826744,0.03530078096394346,3
0005_FZU,VF-003-20170310102036.wav,6,majstang,2.0,m,low,0,2,12.029698747826744,0.03530078096394346,3
0005_FZU,VF-003-20170310102036.wav,7,majroer,3.0,m,low,1,2,12.029698747826744,0.03530078096394346,3
0005_FZU,VF-003-20170310102036.wav,15,migselv,2.0,m,low,0,0,12.029698747826744,0.03530078096394346,3
0005_FZU,VF-003-20170310102036.wav,28,,,m,low,0,3,12.029698747826744,0.03530078096394346,3
0005_FZU,VF-003-20170310102036.wav,31,,,m,low,1,3,12.029698747826744,0.03530078096394346,3
0005_FZU,VF-003-20170310102036.wav,32,madkasse,2.0,m,low,1,3,12.029698747826744,0.03530078096394346,3
0005_FZU,VF-003-20170310102036.wav,33,mad,2.0,m,low,1,3,12.029698747826744,0.03530078096394346,3
0005_FZU,VF-003-20170310102036.wav,46,,,m,low,0,4,12.029698747826744,0.03530078096394346,3
0005_FZU,VF-003-20170310102036.wav,59,,,m,low,1,4,12.029698747826744,0.03530078096394346,3
0005_FZU,VF-003-20170310114351.wav,1,lam,2.0,l,low,0,1,8.367628328046795,0.04377118237888006,1
0005_FZU,VF-003-20170310114351.wav,3,lammekrone,1.0,l,low,1,1,8.367628328046795,0.04377118237888006,1
0005_FZU,VF-003-20170310114351.wav,13,,,l,low,0,2,8.367628328046795,0.04377118237888006,1
0005_FZU,VF-003-20170310114351.wav,18,lagn,1.0,l,low,1,2,8.367628328046795,0.04377118237888006,1
0005_FZU,VF-003-20170310114351.wav,19,limpistol,2.0,l,low,1,2,8.367628328046795,0.04377118237888006,1
0005_FZU,VF-003-20170310114351.wav,24,lag,,l,low,1,2,8.367628328046795,0.04377118237888006,1
0005_FZU,VF-003-20170310114351.wav,50,,,l,low,0,3,8.367628328046795,0.04377118237888006,1
0005_FZU,VF-003-20170310114351.wav,57,lykke,1.0,l,low,1,3,8.367628328046795,0.04377118237888006,1
0005_FZU,VF-003-20170310130146.wav,2,der,2.0,,low,0,1,6.548424497053195,0.08812837482876276,2
0005_FZU,VF-003-20170310130146.wav,4,,,,low,1,1,6.548424497053195,0.08812837482876276,2
0005_FZU,VF-003-20170310130146.wav,7,,,,low,0,0,6.548424497053195,0.08812837482876276,2
0006_VAZ,VF-001-20170316103702.wav,1,spand,3.0,s,high,0,1,28.267924332533887,0.02248886385937523,1
0006_VAZ,VF-001-20170316103702.wav,2,skovl,3.0,s,high,1,1,28.267924332533887,0.02248886385937523,1
0006_VAZ,VF-001-20170316103702.wav,3,spade,3.0,s,high,1,1,28.267924332533887,0.02248886385937523,1
0006_VAZ,VF-001-20170316103702.wav,5,skraldespand,3.0,s,high,0,0,28.267924332533887,0.02248886385937523,1
0006_VAZ,VF-001-20170316103702.wav,8,skrald,3.0,s,high,0,0,28.267924332533887,0.02248886385937523,1
0006_VAZ,VF-001-20170316103702.wav,11,sukker,3.0,s,high,0,2,28.267924332533887,0.02248886385937523,1
0006_VAZ,VF-001-20170316103702.wav,12,salt,3.0,s,high,1,2,28.267924332533887,0.02248886385937523,1
0006_VAZ,VF-001-20170316103702.wav,14,sommer,3.0,s,high,1,2,28.267924332533887,0.02248886385937523,1
0006_VAZ,VF-001-20170316103702.wav,17,sodavand,3.0,s,high,0,3,28.267924332533887,0.02248886385937523,1
0006_VAZ,VF-001-20170316103702.wav,19,super,3.0,s,high,1,3,28.267924332533887,0.02248886385937523,1
0006_VAZ,VF-001-20170316103702.wav,21,svend,2.0,s,high,1,3,28.267924332533887,0.02248886385937523,1
0006_VAZ,VF-001-20170316103702.wav,25,svært,3.0,s,high,0,0,28.267924332533887,0.02248886385937523,1
0006_VAZ,VF-001-20170316103702.wav,29,sol,3.0,s,high,0,4,28.267924332533887,0.02248886385937523,1
0006_VAZ,VF-001-20170316103702.wav,32,septembeer,3.0,s,high,1,4,28.267924332533887,0.02248886385937523,1
0006_VAZ,VF-001-20170316103702.wav,37,sokkel,3.0,s,high,0,5,28.267924332533887,0.02248886385937523,1
0006_VAZ,VF-001-20170316103702.wav,40,suser,3.0,s,high,1,5,28.267924332533887,0.02248886385937523,1
0006_VAZ,VF-001-20170316103702.wav,41,susen,3.0,s,high,1,5,28.267924332533887,0.02248886385937523,1
0006_VAZ,VF-001-20170316103702.wav,44,susan,3.0,s,high,1,5,28.267924332533887,0.02248886385937523,1
0006_VAZ,VF-001-20170316103702.wav,49,si,3.0,s,high,0,6,28.267924332533887,0.02248886385937523,1
0006_VAZ,VF-001-20170316103702.wav,53,saftevand,3.0,s,high,1,6,28.267924332533887,0.02248886385937523,1
0006_VAZ,VF-001-20170316103702.wav,56,saft,3.0,s,high,1,6,28.267924332533887,0.02248886385937523,1
0006_VAZ,VF-001-20170316120337.wav,2,kamera,3.0,k,high,0,1,56.56298107651016,0.005764394262547372,2
0006_VAZ,VF-001-20170316120337.wav,3,klasse,3.0,k,high,1,1,56.56298107651016,0.005764394262547372,2
0006_VAZ,VF-001-20170316120337.wav,11,kasse,3.0,k,high,0,0,56.56298107651016,0.005764394262547372,2
0006_VAZ,VF-001-20170316120337.wav,15,kigge,3.0,k,high,0,2,56.56298107651016,0.005764394262547372,2
0006_VAZ,VF-001-20170316120337.wav,16,klemme,3.0,k,high,1,2,56.56298107651016,0.005764394262547372,2
0006_VAZ,VF-001-20170316120337.wav,18,konge,2.0,k,high,1,2,56.56298107651016,0.005764394262547372,2
0006_VAZ,VF-001-20170316120337.wav,23,kong,2.0,k,high,0,3,56.56298107651016,0.005764394262547372,2
0006_VAZ,VF-001-20170316120337.wav,26,klar,3.0,k,high,1,3,56.56298107651016,0.005764394262547372,2
0006_VAZ,VF-001-20170316120337.wav,28,,,k,high,1,3,56.56298107651016,0.005764394262547372,2
0006_VAZ,VF-001-20170316120337.wav,34,klokke,3.0,k,high,0,0,56.56298107651016,0.005764394262547372,2
0006_VAZ,VF-001-20170316120337.wav,38,,,k,high,0,0,56.56298107651016,0.005764394262547372,2
0006_VAZ,VF-001-20170316120337.wav,44,kræmmer,3.0,k,high,0,4,56.56298107651016,0.005764394262547372,2
0006_VAZ,VF-001-20170316120337.wav,47,kys,3.0,k,high,1,4,56.56298107651016,0.005764394262547372,2
0006_VAZ,VF-001-20170316120337.wav,48,kærlighed,3.0,k,high,1,4,56.56298107651016,0.005764394262547372,2
0006_VAZ,VF-001-20170316120337.wav,51,kildevand,3.0,k,high,1,4,56.56298107651016,0.005764394262547372,2
0006_VAZ,VF-001-20170316120337.wav,58,kaffe,3.0,k,high,0,0,56.56298107651016,0.005764394262547372,2
0006_VAZ,VF-001-20170316133043.wav,2,familie,3.0,f,high,0,1,21.04443265196489,0.02090532897268127,3
0006_VAZ,VF-001-20170316133043.wav,3,,,f,high,1,1,21.04443265196489,0.02090532897268127,3
0006_VAZ,VF-001-20170316133043.wav,7,fire,1.0,f,high,0,0,21.04443265196489,0.02090532897268127,3
0006_VAZ,VF-001-20170316133043.wav,11,frost,2.0,f,high,0,2,21.04443265196489,0.02090532897268127,3
0006_VAZ,VF-001-20170316133043.wav,12,fisk,2.0,f,high,1,2,21.04443265196489,0.02090532897268127,3
0006_VAZ,VF-001-20170316133043.wav,16,flamberet,3.0,f,high,0,3,21.04443265196489,0.02090532897268127,3
0006_VAZ,VF-001-20170316133043.wav,18,føj,3.0,f,high,1,3,21.04443265196489,0.02090532897268127,3
0006_VAZ,VF-001-20170316133043.wav,22,fjernsyn,3.0,f,high,0,0,21.04443265196489,0.02090532897268127,3
0006_VAZ,VF-001-20170316133043.wav,27,fløde,2.0,f,high,0,0,21.04443265196489,0.02090532897268127,3
0006_VAZ,VF-001-20170316133043.wav,32,flæsksteg,3.0,f,high,0,0,21.04443265196489,0.02090532897268127,3
0006_VAZ,VF-001-20170316133043.wav,38,flaske,3.0,f,high,0,0,21.04443265196489,0.02090532897268127,3
0006_VAZ,VF-001-20170316133043.wav,44,fremmed,2.0,f,high,0,4,21.04443265196489,0.02090532897268127,3
0006_VAZ,VF-001-20170316133043.wav,46,fri,3.0,f,high,1,4,21.04443265196489,0.02090532897268127,3
0006_VAZ,VF-001-20170316133043.wav,51,frikadeller,3.0,f,high,1,4,21.04443265196489,0.02090532897268127,3
0006_VAZ,VF-001-20170316133043.wav,55,forår,3.0,f,high,1,4,21.04443265196489,0.02090532897268127,3
0006_VAZ,VF-002-20170316103815.wav,1,protokol,3.0,p,high,0,1,12.407187607401049,0.07703368815278218,1
0006_VAZ,VF-002-20170316103815.wav,2,projekt,3.0,p,high,1,1,12.407187607401049,0.07703368815278218,1
0006_VAZ,VF-002-20170316103815.wav,4,poul,3.0,p,high,0,2,12.407187607401049,0.07703368815278218,1
0006_VAZ,VF-002-20170316103815.wav,5,per,3.0,p,high,1,2,12.407187607401049,0.07703368815278218,1
0006_VAZ,VF-002-20170316103815.wav,7,peter,3.0,p,high,0,0,12.407187607401049,0.07703368815278218,1
0006_VAZ,VF-002-20170316103815.wav,9,persienner,3.0,p,high,0,3,12.407187607401049,0.07703368815278218,1
0006_VAZ,VF-002-20170316103815.wav,11,pas,3.0,p,high,1,3,12.407187607401049,0.07703368815278218,1
0006_VAZ,VF-002-20170316103815.wav,13,passer,3.0,p,high,1,3,12.407187607401049,0.07703368815278218,1
0006_VAZ,VF-002-20170316103815.wav,17,politi,3.0,p,high,0,4,12.407187607401049,0.07703368815278218,1
0006_VAZ,VF-002-20170316103815.wav,18,projekt,3.0,p,high,1,4,12.407187607401049,0.07703368815278218,1
0006_VAZ,VF-002-20170316103815.wav,41,pris,3.0,p,high,0,5,12.407187607401049,0.07703368815278218,1
0006_VAZ,VF-002-20170316103815.wav,53,protokol,3.0,p,high,1,5,12.407187607401049,0.07703368815278218,1
0006_VAZ,VF-002-20170316103815.wav,59,pap,3.0,p,high,1,5,12.407187607401049,0.07703368815278218,1
0006_VAZ,VF-002-20170316120450.wav,2,taxa,3.0,t,high,0,1,25.379778605097304,0.01987291374222156,2
0006_VAZ,VF-002-20170316120450.wav,4,trække,3.0,t,high,1,1,25.379778605097304,0.01987291374222156,2
0006_VAZ,VF-002-20170316120450.wav,6,tunge,3.0,t,high,1,1,25.379778605097304,0.01987291374222156,2
0006_VAZ,VF-002-20170316120450.wav,8,taffel,3.0,t,high,1,1,25.379778605097304,0.01987291374222156,2
0006_VAZ,VF-002-20170316120450.wav,10,trøffel,3.0,t,high,1,1,25.379778605097304,0.01987291374222156,2
0006_VAZ,VF-002-20170316120450.wav,13,tarme,2.0,t,high,0,0,25.379778605097304,0.01987291374222156,2
0006_VAZ,VF-002-20170316120450.wav,17,tandem,3.0,t,high,0,2,25.379778605097304,0.01987291374222156,2
0006_VAZ,VF-002-20170316120450.wav,19,teresse,3.0,t,high,1,2,25.379778605097304,0.01987291374222156,2
0006_VAZ,VF-002-20170316120450.wav,22,tank,3.0,t,high,0,3,25.379778605097304,0.01987291374222156,2
0006_VAZ,VF-002-20170316120450.wav,25,tennis,3.0,t,high,1,3,25.379778605097304,0.01987291374222156,2
0006_VAZ,VF-002-20170316120450.wav,30,trambolin,3.0,t,high,0,4,25.379778605097304,0.01987291374222156,2
0006_VAZ,VF-002-20170316120450.wav,32,taske,3.0,t,high,1,4,25.379778605097304,0.01987291374222156,2
0006_VAZ,VF-002-20170316120450.wav,36,tommeltot,3.0,t,high,0,0,25.379778605097304,0.01987291374222156,2
0006_VAZ,VF-002-20170316120450.wav,41,torsk,3.0,t,high,0,0,25.379778605097304,0.01987291374222156,2
0006_VAZ,VF-002-20170316120450.wav,46,træmmer,3.0,t,high,0,5,25.379778605097304,0.01987291374222156,2
0006_VAZ,VF-002-20170316120450.wav,51,taske,3.0,t,high,1,5,25.379778605097304,0.01987291374222156,2
0006_VAZ,VF-002-20170316120450.wav,56,terin,1.0,t,high,1,5,25.379778605097304,0.01987291374222156,2
0006_VAZ,VF-002-20170316120450.wav,59,trusser,3.0,t,high,1,5,25.379778605097304,0.01987291374222156,2
0006_VAZ,VF-002-20170316133156.wav,2,billiard,3.0,b,high,0,1,41.32000117412053,0.008482146685196838,3
0006_VAZ,VF-002-20170316133156.wav,4,børnehave,3.0,b,high,1,1,41.32000117412053,0.008482146685196838,3
0006_VAZ,VF-002-20170316133156.wav,7,,,b,high,0,0,41.32000117412053,0.008482146685196838,3
0006_VAZ,VF-002-20170316133156.wav,11,bærepose,3.0,b,high,0,2,41.32000117412053,0.008482146685196838,3
0006_VAZ,VF-002-20170316133156.wav,14,,,b,high,1,2,41.32000117412053,0.008482146685196838,3
0006_VAZ,VF-002-20170316133156.wav,17,børn,3.0,b,high,1,2,41.32000117412053,0.008482146685196838,3
0006_VAZ,VF-002-20170316133156.wav,25,basker,1.0,b,high,0,3,41.32000117412053,0.008482146685196838,3
0006_VAZ,VF-002-20170316133156.wav,28,bramming,3.0,b,high,1,3,41.32000117412053,0.008482146685196838,3
0006_VAZ,VF-002-20170316133156.wav,29,blæst,3.0,b,high,1,3,41.32000117412053,0.008482146685196838,3
0006_VAZ,VF-002-20170316133156.wav,32,bål,3.0,b,high,1,3,41.32000117412053,0.008482146685196838,3
0006_VAZ,VF-002-20170316133156.wav,36,,,b,high,0,0,41.32000117412053,0.008482146685196838,3
0006_VAZ,VF-002-20170316133156.wav,42,båthorn,3.0,b,high,0,4,41.32000117412053,0.008482146685196838,3
0006_VAZ,VF-002-20170316133156.wav,44,bål,3.0,b,high,1,4,41.32000117412053,0.008482146685196838,3
0006_VAZ,VF-002-20170316133156.wav,48,bil,3.0,b,high,1,4,41.32000117412053,0.008482146685196838,3
0006_VAZ,VF-002-20170316133156.wav,53,baskerlandet,3.0,b,high,0,5,41.32000117412053,0.008482146685196838,3
0006_VAZ,VF-002-20170316133156.wav,57,belfast,3.0,b,high,1,5,41.32000117412053,0.008482146685196838,3
0006_VAZ,VF-003-20170316103928.wav,1,mennesker,3.0,m,high,0,0,26.50010390340555,0.02242352323799542,1
0006_VAZ,VF-003-20170316103928.wav,3,mor,3.0,m,high,0,0,26.50010390340555,0.02242352323799542,1
0006_VAZ,VF-003-20170316103928.wav,6,maiken,2.0,m,high,0,1,26.50010390340555,0.02242352323799542,1
0006_VAZ,VF-003-20170316103928.wav,7,morten,3.0,m,high,1,1,26.50010390340555,0.02242352323799542,1
0006_VAZ,VF-003-20170316103928.wav,9,maiken,2.0,m,high,1,1,26.50010390340555,0.02242352323799542,1
0006_VAZ,VF-003-20170316103928.wav,11,maj,1.0,m,high,1,1,26.50010390340555,0.02242352323799542,1
0006_VAZ,VF-003-20170316103928.wav,13,mad,3.0,m,high,1,1,26.50010390340555,0.02242352323799542,1
0006_VAZ,VF-003-20170316103928.wav,15,mel,3.0,m,high,1,1,26.50010390340555,0.02242352323799542,1
0006_VAZ,VF-003-20170316103928.wav,19,morsom,3.0,m,high,0,2,26.50010390340555,0.02242352323799542,1
0006_VAZ,VF-003-20170316103928.wav,21,mystisk,3.0,m,high,1,2,26.50010390340555,0.02242352323799542,1
0006_VAZ,VF-003-20170316103928.wav,23,metal,3.0,m,high,1,2,26.50010390340555,0.02242352323799542,1
0006_VAZ,VF-003-20170316103928.wav,26,maksimal,3.0,m,high,0,0,26.50010390340555,0.02242352323799542,1
0006_VAZ,VF-003-20170316103928.wav,31,minus,3.0,m,high,0,0,26.50010390340555,0.02242352323799542,1
0006_VAZ,VF-003-20170316103928.wav,35,marker,2.0,m,high,0,0,26.50010390340555,0.02242352323799542,1
0006_VAZ,VF-003-20170316103928.wav,39,maskine,3.0,m,high,0,0,26.50010390340555,0.02242352323799542,1
0006_VAZ,VF-003-20170316103928.wav,46,mus,3.0,m,high,0,3,26.50010390340555,0.02242352323799542,1
